System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-22,23:17:55.652,0.37,1.71,0.21,1.17,0.69,144.87,1.00,0.32,0.0000,0.0076, 16280,0.04,0.03,67,43,19108.00,11146.64,2598.94,3.43,85.71,0.74,18.38,0.17,1.09,0.16,1.20,0.58,61.51,0.99,0.50,0.0001,0.0069, 20640,0.03,0.02,72,44,8942.00,8206.53,2598.94,2.18,54.48,0.34,8.60,18.37,18.98,0.07,62.57,0.00,100.00,0.00,0.00,0.00,0.00,13.16,17.17,0.23,69.45,0.00,100.00,0.00,0.00,0.00,0.00,58.81,52.92,4.19 ,4.27 ,483407.23 ,484943.46 ,3.00,3.00,2.43,2.07,1.17,1.18,0.01,42.42,1.00,0.10,0.0000,0.0067,   560,99.66,0.34,0.00,0.00,0.00,45,6321.74,3051.29,2598.94,4.14,103.59,4.86,121.61,
2024-02-22,23:17:56.652,0.32,1.73,0.19,1.19,0.08,179.64,1.00,0.31,0.0000,0.0108, 16240,0.02,0.01,76,43,16703.03,9631.33,2597.55,3.47,86.71,0.64,16.08,0.18,1.37,0.13,1.24,0.05,72.37,1.00,0.41,0.0000,0.0077, 20680,0.01,0.01,66,43,9429.91,6886.13,2597.55,2.74,68.47,0.36,9.08,15.62,15.50,0.00,68.88,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.29,0.00,75.98,0.00,100.00,0.00,0.00,0.00,0.00,57.48,51.81,4.11 ,4.19 ,0.33 ,0.00 ,3.00,3.00,2.09,1.76,1.19,1.19,0.00,53.79,1.00,0.10,0.0000,0.0099,   560,99.80,0.20,0.00,0.00,0.00,45,5426.71,3084.54,2597.55,3.52,87.97,4.18,104.46,
2024-02-22,23:17:57.653,0.32,1.73,0.18,1.19,0.06,180.44,1.00,0.31,0.0000,0.0108, 16560,0.02,0.01,73,43,16668.15,9610.42,2599.34,3.47,86.72,0.64,16.03,0.18,1.38,0.13,1.24,0.04,72.55,1.00,0.41,0.0000,0.0076, 20880,0.01,0.01,55,43,9493.69,6875.13,2599.34,2.76,69.04,0.37,9.13,15.57,15.46,0.00,68.98,0.00,100.00,0.00,0.00,0.00,0.00,10.69,13.12,0.00,76.19,0.00,100.00,0.00,0.00,0.00,0.00,57.54,51.79,4.11 ,4.16 ,0.33 ,0.00 ,3.00,3.00,2.09,1.76,1.19,1.19,0.00,53.93,1.00,0.10,0.0000,0.0099,   480,99.81,0.19,0.00,0.00,0.00,44,5444.35,3087.83,2599.34,3.53,88.16,4.19,104.73,
2024-02-22,23:17:58.653,0.32,1.73,0.18,1.19,0.07,180.53,1.00,0.30,0.0000,0.0109, 16680,0.02,0.01,73,43,16631.48,9596.12,2596.65,3.47,86.66,0.64,16.01,0.18,1.38,0.13,1.24,0.04,72.76,1.00,0.41,0.0000,0.0076, 20760,0.01,0.01,58,43,9515.47,6877.42,2596.65,2.77,69.18,0.37,9.16,15.59,16.03,0.01,68.37,0.00,100.00,0.00,0.00,0.00,0.00,10.71,13.29,0.00,75.99,0.00,100.00,0.00,0.00,0.00,0.00,57.47,51.87,4.12 ,4.16 ,0.33 ,0.00 ,3.00,3.00,2.09,1.77,1.19,1.19,0.01,53.86,1.00,0.10,0.0000,0.0099,   720,99.79,0.21,0.00,0.00,0.00,44,5438.38,3078.61,2596.65,3.53,88.33,4.19,104.72,
2024-02-22,23:17:59.652,0.32,1.72,0.19,1.19,0.05,180.66,1.00,0.31,0.0000,0.0109, 16840,0.02,0.01,67,43,16627.15,9668.32,2596.68,3.44,85.99,0.64,16.01,0.18,1.37,0.13,1.23,0.04,72.67,1.00,0.41,0.0000,0.0076, 20640,0.01,0.00,66,43,9524.74,6946.75,2596.68,2.74,68.56,0.37,9.17,15.69,15.44,0.00,68.87,0.00,100.00,0.00,0.00,0.00,0.00,10.84,13.29,0.00,75.88,0.00,100.00,0.00,0.00,0.00,0.00,57.55,51.93,4.10 ,4.14 ,0.33 ,0.00 ,3.00,3.00,2.10,1.76,1.19,1.19,0.00,53.83,1.00,0.10,0.0000,0.0099,   880,99.83,0.17,0.00,0.00,0.00,45,5442.55,3085.12,2596.68,3.53,88.21,4.19,104.80,
2024-02-22,23:18:00.652,0.32,1.75,0.18,1.18,0.06,179.01,1.00,0.31,0.0000,0.0107, 16280,0.02,0.01,53,44,16722.16,9577.04,2596.56,3.49,87.30,0.64,16.10,0.18,1.38,0.13,1.23,0.08,72.30,1.00,0.41,0.0000,0.0077, 21440,0.01,0.01,80,42,9412.29,6815.66,2596.56,2.76,69.05,0.36,9.06,15.58,16.62,0.00,67.80,0.00,100.00,0.00,0.00,0.00,0.00,10.70,14.90,0.00,74.40,0.00,100.00,0.00,0.00,0.00,0.00,57.45,51.94,4.12 ,4.16 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.18,1.19,0.00,53.47,1.00,0.10,0.0000,0.0098,   880,99.78,0.22,0.00,0.00,0.00,45,5448.27,3072.81,2596.56,3.55,88.65,4.20,104.91,
2024-02-22,23:18:01.653,0.32,1.72,0.19,1.19,0.06,181.22,1.00,0.30,0.0000,0.0109, 16600,0.02,0.01,66,43,16621.57,9652.96,2599.35,3.44,86.10,0.64,15.99,0.18,1.38,0.13,1.24,0.05,73.00,1.00,0.41,0.0000,0.0077, 21160,0.01,0.01,66,42,9538.87,6924.83,2599.35,2.75,68.87,0.37,9.17,15.64,15.51,0.00,68.85,0.00,100.00,0.00,0.00,0.00,0.00,10.78,13.22,0.00,75.99,0.00,100.00,0.00,0.00,0.00,0.00,57.58,51.92,4.12 ,4.16 ,0.33 ,0.00 ,3.00,3.00,2.10,1.76,1.19,1.19,0.01,53.96,1.00,0.10,0.0000,0.0099,  1040,99.83,0.17,0.00,0.00,0.00,44,5449.43,3088.43,2599.35,3.53,88.22,4.19,104.82,
2024-02-22,23:18:02.653,0.32,1.73,0.18,1.19,0.06,181.37,1.00,0.30,0.0000,0.0109, 16560,0.02,0.01,65,43,16600.77,9607.07,2596.63,3.46,86.40,0.64,15.98,0.18,1.39,0.13,1.24,0.04,72.99,1.00,0.41,0.0000,0.0076, 21680,0.01,0.00,61,43,9573.22,6871.62,2596.63,2.79,69.66,0.37,9.22,15.58,15.53,0.00,68.89,0.00,100.00,0.00,0.00,0.00,0.00,10.70,13.17,0.00,76.13,0.00,100.00,0.00,0.00,0.00,0.00,57.54,51.91,4.10 ,4.13 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.19,1.19,0.00,53.94,1.00,0.10,0.0000,0.0099,  1040,99.81,0.19,0.00,0.00,0.00,45,5447.73,3084.43,2596.63,3.53,88.31,4.20,104.90,
2024-02-22,23:18:03.653,0.32,1.73,0.18,1.19,0.05,181.49,1.00,0.30,0.0000,0.0109, 16840,0.02,0.01,63,43,16593.72,9598.02,2596.66,3.46,86.44,0.64,15.98,0.18,1.39,0.13,1.24,0.05,73.19,1.00,0.41,0.0000,0.0076, 20880,0.01,0.01,71,43,9572.46,6876.38,2596.66,2.78,69.60,0.37,9.22,15.56,15.56,0.00,68.88,0.00,100.00,0.00,0.00,0.00,0.00,10.71,13.23,0.00,76.05,0.00,100.00,0.00,0.00,0.00,0.00,57.55,51.94,4.11 ,4.14 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.19,1.19,0.00,53.93,1.00,0.10,0.0000,0.0099,   840,99.81,0.19,0.00,0.00,0.00,45,5448.63,3084.58,2596.66,3.53,88.32,4.20,104.92,
2024-02-22,23:18:04.654,0.32,1.73,0.19,1.19,0.07,180.67,1.00,0.31,0.0000,0.0109, 17040,0.02,0.01,65,43,16649.40,9622.97,2599.26,3.46,86.51,0.64,16.01,0.18,1.39,0.13,1.24,0.05,72.72,1.00,0.41,0.0000,0.0076, 21280,0.01,0.01,63,42,9533.96,6880.74,2599.26,2.77,69.28,0.37,9.17,15.59,15.58,0.00,68.83,0.00,100.00,0.00,0.00,0.00,0.00,10.71,13.19,0.00,76.11,0.00,100.00,0.00,0.00,0.00,0.00,57.52,51.98,4.10 ,4.17 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.19,1.19,0.00,53.87,1.00,0.10,0.0000,0.0099,   800,99.78,0.22,0.00,0.00,0.00,46,5447.81,3085.78,2599.26,3.53,88.27,4.19,104.79,
2024-02-22,23:18:05.654,0.31,1.36,0.23,1.16,0.68,172.74,1.00,0.32,0.0000,0.0107, 17600,0.13,0.07,68,43,16103.31,11847.08,2596.98,2.72,67.96,0.62,15.50,0.18,1.08,0.16,1.20,0.42,70.98,0.99,0.41,0.0000,0.0077, 21280,0.04,0.02,54,42,9177.14,8498.51,2596.98,2.16,53.99,0.35,8.83,19.63,20.02,0.19,60.16,0.00,100.00,0.00,0.00,0.00,0.00,13.68,17.40,0.04,68.89,0.00,100.00,0.00,0.00,0.00,0.00,59.07,53.29,4.18 ,4.23 ,0.33 ,0.00 ,3.00,3.00,1.95,1.67,1.17,1.18,0.01,50.26,1.00,0.10,0.0000,0.0099,   840,99.72,0.28,0.00,0.00,0.00,45,5077.55,3044.57,2596.98,3.34,83.39,3.91,97.75,
2024-02-22,23:18:06.654,0.32,1.72,0.19,1.18,0.14,180.48,1.00,0.31,0.0000,0.0109, 16880,0.03,0.02,62,43,16611.57,9664.45,2598.02,3.44,85.94,0.64,15.99,0.18,1.37,0.13,1.23,0.19,73.50,1.00,0.41,0.0000,0.0077, 21040,0.02,0.01,82,42,9560.62,6956.28,2598.02,2.75,68.72,0.37,9.20,15.70,16.01,0.01,68.29,0.00,100.00,0.00,0.00,0.00,0.00,10.89,14.01,0.00,75.10,0.00,100.00,0.00,0.00,0.00,0.00,57.55,52.10,4.12 ,4.23 ,0.33 ,0.00 ,3.00,3.00,2.09,1.76,1.19,1.19,0.00,53.75,1.00,0.10,0.0000,0.0099,   720,99.76,0.24,0.00,0.00,0.00,44,5427.45,3078.88,2598.02,3.53,88.14,4.18,104.46,
2024-02-22,23:18:07.654,0.32,1.73,0.18,1.19,0.05,180.64,1.00,0.31,0.0000,0.0109, 16720,0.02,0.01,64,43,16636.45,9605.97,2597.19,3.46,86.59,0.64,16.02,0.18,1.39,0.13,1.24,0.06,72.87,1.00,0.41,0.0000,0.0076, 20800,0.01,0.01,77,41,9538.65,6881.96,2597.19,2.77,69.30,0.37,9.18,15.58,15.55,0.01,68.86,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.16,0.00,76.12,0.00,100.00,0.00,0.00,0.00,0.00,57.56,51.96,4.12 ,4.19 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.19,1.19,0.00,53.84,1.00,0.10,0.0000,0.0099,   800,99.82,0.18,0.00,0.00,0.00,45,5451.54,3085.37,2597.19,3.53,88.34,4.20,104.96,
2024-02-22,23:18:08.654,0.32,1.73,0.19,1.19,0.06,181.18,1.00,0.31,0.0000,0.0109, 16720,0.02,0.01,70,43,16618.56,9619.96,2596.81,3.46,86.38,0.64,16.00,0.18,1.39,0.13,1.24,0.04,73.02,1.00,0.41,0.0000,0.0077, 20720,0.01,0.00,63,41,9538.15,6881.66,2596.81,2.77,69.30,0.37,9.18,15.60,15.55,0.01,68.84,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.25,0.01,76.02,0.00,100.00,0.00,0.00,0.00,0.00,57.54,51.91,4.11 ,4.14 ,0.33 ,0.00 ,3.00,3.00,2.10,1.77,1.19,1.19,0.00,53.91,1.00,0.10,0.0000,0.0099,   880,99.80,0.20,0.00,0.00,0.00,45,5445.12,3083.89,2596.81,3.53,88.28,4.19,104.85,
2024-02-22,23:18:09.654,0.32,1.74,0.18,1.19,0.06,180.96,1.00,0.31,0.0000,0.0109, 16880,0.02,0.01,69,43,16656.02,9599.52,2596.51,3.47,86.75,0.64,16.04,0.18,1.40,0.13,1.23,0.04,72.77,1.00,0.41,0.0000,0.0076, 20800,0.01,0.00,59,42,9520.14,6824.17,2596.51,2.79,69.75,0.37,9.17,15.57,15.55,0.00,68.88,0.00,100.00,0.00,0.00,0.00,0.00,10.72,14.83,0.00,74.45,0.00,100.00,0.00,0.00,0.00,0.00,57.48,52.05,4.11 ,4.14 ,0.33 ,0.00 ,3.00,3.00,2.09,1.76,1.19,1.19,0.00,53.86,1.00,0.10,0.0000,0.0099,   840,99.80,0.20,0.00,0.00,0.00,45,5437.19,3084.12,2596.51,3.53,88.15,4.19,104.70,
2024-02-22,23:18:10.654,0.33,1.76,0.19,1.19,0.05,160.37,1.00,0.29,0.0000,0.0095, 16360,0.02,0.01,46,42,16898.87,9609.67,2596.70,3.52,87.93,0.65,16.27,0.19,1.44,0.13,1.24,0.07,59.40,1.00,0.41,0.0000,0.0060, 21400,0.09,0.01,97,41,9915.68,6891.39,2596.70,2.88,71.94,0.38,9.55,15.59,15.51,0.00,68.90,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.31,0.00,75.94,0.00,100.00,0.00,0.00,0.00,0.00,57.28,52.04,4.06 ,4.30 ,0.00 ,0.00 ,3.00,3.00,1.85,1.56,1.19,1.19,0.00,50.72,1.00,0.09,0.0000,0.0106,   880,99.80,0.20,0.00,0.00,0.00,45,4802.46,3083.97,2596.70,3.11,77.86,3.70,92.47,
2024-02-22,23:18:11.655,0.33,1.76,0.18,1.18,0.04,155.85,1.00,0.28,0.0000,0.0092, 16480,0.01,0.01,56,42,16928.35,9615.37,2599.34,3.52,88.03,0.65,16.28,0.19,1.45,0.13,1.23,0.05,56.15,1.00,0.41,0.0000,0.0056, 21080,0.11,0.00,98,42,9939.16,6872.03,2599.34,2.89,72.32,0.38,9.56,15.63,16.58,0.00,67.79,0.00,100.00,0.00,0.00,0.00,0.00,10.78,14.59,0.00,74.64,0.00,100.00,0.00,0.00,0.00,0.00,57.26,52.14,3.94 ,4.33 ,0.33 ,0.33 ,3.00,3.00,1.79,1.52,1.18,1.19,0.01,49.94,1.00,0.09,0.0000,0.0107,  1120,99.83,0.17,0.00,0.00,0.00,45,4663.38,3077.47,2599.34,3.03,75.77,3.59,89.70,
2024-02-22,23:18:12.655,0.32,1.70,0.19,1.19,0.04,155.65,1.00,0.28,0.0000,0.0093, 16480,0.02,0.01,61,43,16791.21,9883.09,2596.55,3.40,84.95,0.65,16.17,0.19,1.46,0.13,1.24,0.04,56.32,1.00,0.41,0.0000,0.0056, 20680,0.10,0.00,98,41,10025.24,6866.86,2596.55,2.92,73.00,0.39,9.65,16.03,15.05,0.00,68.92,0.00,100.00,0.00,0.00,0.00,0.00,10.70,13.26,0.00,76.04,0.00,100.00,0.00,0.00,0.00,0.00,57.21,51.98,3.91 ,4.31 ,0.33 ,0.00 ,3.00,3.00,1.80,1.51,1.19,1.19,0.00,50.08,1.00,0.09,0.0000,0.0107,  1080,99.80,0.20,0.00,0.00,0.00,45,4671.14,3084.01,2596.55,3.03,75.73,3.60,89.95,
2024-02-22,23:18:13.654,0.33,1.76,0.18,1.19,0.03,156.70,1.00,0.28,0.0000,0.0093, 16680,0.01,0.01,53,43,16911.03,9602.22,2596.56,3.52,88.06,0.65,16.28,0.19,1.46,0.13,1.24,0.04,56.30,1.00,0.41,0.0000,0.0056, 20640,0.10,0.00,98,41,10040.79,6882.37,2596.56,2.92,72.95,0.39,9.67,15.57,15.52,0.01,68.90,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.28,0.00,75.99,0.00,100.00,0.00,0.00,0.00,0.00,57.18,52.06,3.92 ,4.32 ,0.33 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.11,1.00,0.09,0.0000,0.0107,  1040,99.82,0.18,0.00,0.00,0.00,44,4673.84,3084.80,2596.56,3.03,75.76,3.60,90.00,
2024-02-22,23:18:14.655,0.33,1.76,0.18,1.19,0.04,156.86,1.00,0.28,0.0000,0.0093, 16200,0.01,0.01,59,42,16933.61,9612.39,2599.12,3.52,88.08,0.65,16.29,0.19,1.46,0.13,1.24,0.03,56.29,1.00,0.41,0.0000,0.0056, 21000,0.10,0.00,98,41,10047.28,6873.27,2599.12,2.92,73.09,0.39,9.66,15.57,15.42,0.01,69.00,0.00,100.00,0.00,0.00,0.00,0.00,10.69,13.17,0.00,76.13,0.00,100.00,0.00,0.00,0.00,0.00,57.33,52.10,3.87 ,4.32 ,0.33 ,0.00 ,3.00,3.00,1.80,1.51,1.19,1.19,0.00,50.19,1.00,0.09,0.0000,0.0107,  1040,99.82,0.18,0.00,0.00,0.00,45,4673.28,3087.98,2599.12,3.03,75.67,3.60,89.90,
2024-02-22,23:18:15.656,0.32,1.54,0.21,1.17,0.57,154.76,1.00,0.29,0.0000,0.0092, 16680,0.10,0.06,70,43,16752.69,10873.82,2597.22,3.08,77.03,0.64,16.12,0.19,1.22,0.15,1.20,0.37,56.87,0.99,0.41,0.0000,0.0058, 21000,0.18,0.02,87,42,9772.27,7991.72,2597.22,2.45,61.14,0.38,9.40,17.91,19.26,0.09,62.74,0.00,100.00,0.00,0.00,0.00,0.00,12.79,17.18,0.08,69.96,0.00,100.00,0.00,0.00,0.00,0.00,58.34,53.07,3.99 ,4.38 ,467525.76 ,0.00 ,3.00,3.00,1.76,1.50,1.18,1.18,0.00,48.42,1.00,0.09,0.0000,0.0106,   280,99.72,0.28,0.00,0.00,0.00,44,4577.61,3053.04,2597.22,3.00,74.97,3.52,88.12,
2024-02-22,23:18:16.656,0.33,1.75,0.19,1.19,0.12,156.49,1.00,0.28,0.0000,0.0092, 17040,0.02,0.01,62,43,16945.01,9660.59,2597.81,3.51,87.70,0.65,16.31,0.19,1.45,0.13,1.23,0.16,57.37,1.00,0.41,0.0000,0.0057, 21440,0.23,0.01,97,40,10047.02,6949.53,2597.81,2.89,72.29,0.39,9.67,15.68,15.74,0.00,68.58,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.49,0.00,75.66,0.00,100.00,0.00,0.00,0.00,0.00,57.30,52.19,4.10 ,4.41 ,0.23 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,49.97,1.00,0.09,0.0000,0.0107,   280,99.75,0.25,0.00,0.00,0.00,45,4673.44,3081.07,2597.81,3.03,75.84,3.60,89.95,
2024-02-22,23:18:17.656,0.33,1.77,0.18,1.19,0.04,155.77,1.00,0.28,0.0000,0.0092, 17360,0.02,0.01,55,43,16973.70,9589.77,2597.02,3.54,88.50,0.65,16.34,0.19,1.45,0.13,1.23,0.07,56.00,1.00,0.41,0.0000,0.0056, 21440,0.16,0.01,99,40,9932.53,6828.99,2597.02,2.91,72.72,0.38,9.56,15.56,15.79,0.01,68.64,0.00,100.00,0.00,0.00,0.00,0.00,10.71,14.48,0.01,74.80,0.00,100.00,0.00,0.00,0.00,0.00,57.26,52.10,4.03 ,4.36 ,0.04 ,0.00 ,3.00,3.00,1.81,1.52,1.19,1.19,0.00,49.92,1.00,0.09,0.0000,0.0106,   360,99.84,0.16,0.00,0.00,0.00,45,4687.54,3082.75,2597.02,3.04,76.03,3.61,90.25,
2024-02-22,23:18:18.655,0.33,1.76,0.19,1.19,0.05,156.63,1.00,0.28,0.0000,0.0093, 16840,0.02,0.01,56,43,16910.43,9607.71,2596.56,3.52,88.00,0.65,16.28,0.19,1.46,0.13,1.24,0.05,56.37,1.00,0.41,0.0000,0.0056, 21160,0.13,0.01,98,40,10004.06,6874.17,2596.56,2.91,72.77,0.39,9.63,15.59,15.62,0.01,68.78,0.00,100.00,0.00,0.00,0.00,0.00,10.71,13.20,0.00,76.09,0.00,100.00,0.00,0.00,0.00,0.00,57.31,51.99,3.97 ,4.33 ,0.03 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.03,1.00,0.09,0.0000,0.0107,   320,99.76,0.24,0.00,0.00,0.00,45,4672.83,3081.44,2596.56,3.03,75.82,3.60,89.98,
2024-02-22,23:18:19.655,0.33,1.76,0.18,1.19,0.05,156.73,1.00,0.28,0.0000,0.0093, 16560,0.02,0.01,62,42,16932.75,9595.25,2596.53,3.53,88.24,0.65,16.30,0.19,1.46,0.13,1.24,0.04,56.42,1.00,0.41,0.0000,0.0056, 20840,0.11,0.00,98,41,10002.71,6859.62,2596.53,2.92,72.91,0.39,9.63,15.57,15.73,0.00,68.70,0.00,100.00,0.00,0.00,0.00,0.00,10.69,13.26,0.00,76.06,0.00,100.00,0.00,0.00,0.00,0.00,57.30,52.06,4.04 ,4.32 ,0.03 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.01,50.06,1.00,0.09,0.0000,0.0107,   720,99.80,0.20,0.00,0.00,0.00,45,4677.99,3082.92,2596.53,3.03,75.87,3.60,90.08,
2024-02-22,23:18:20.656,0.33,1.76,0.18,1.19,0.04,156.52,1.00,0.28,0.0000,0.0092, 16880,0.02,0.01,62,43,16961.02,9615.86,2599.09,3.53,88.19,0.65,16.31,0.19,1.46,0.13,1.23,0.04,56.27,1.00,0.41,0.0000,0.0057, 21120,0.10,0.00,97,39,9949.34,6834.94,2599.09,2.91,72.78,0.38,9.57,15.58,15.51,0.01,68.90,0.00,100.00,0.00,0.00,0.00,0.00,10.72,14.79,0.00,74.49,0.00,100.00,0.00,0.00,0.00,0.00,57.23,52.20,3.97 ,4.32 ,0.03 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.10,1.00,0.09,0.0000,0.0107,   720,99.80,0.20,0.00,0.00,0.00,45,4678.81,3086.91,2599.09,3.03,75.78,3.60,90.01,
2024-02-22,23:18:21.656,0.33,1.76,0.19,1.19,0.03,156.19,1.00,0.28,0.0000,0.0092, 17080,0.01,0.01,54,42,16961.17,9628.52,2596.60,3.52,88.08,0.65,16.33,0.19,1.45,0.13,1.24,0.04,56.31,1.00,0.41,0.0000,0.0056, 20920,0.09,0.00,98,40,10000.90,6905.66,2596.60,2.90,72.41,0.39,9.63,15.61,15.42,0.00,68.96,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.15,0.00,76.09,0.00,100.00,0.00,0.00,0.00,0.00,57.27,52.01,3.94 ,4.31 ,0.03 ,0.00 ,3.00,3.00,1.80,1.51,1.19,1.19,0.00,50.02,1.00,0.09,0.0000,0.0107,   680,99.84,0.16,0.00,0.00,0.00,45,4673.26,3086.18,2596.60,3.03,75.71,3.60,89.99,
2024-02-22,23:18:22.656,0.33,1.76,0.18,1.19,0.04,156.29,1.00,0.28,0.0000,0.0092, 17240,0.01,0.01,59,43,16913.06,9596.20,2596.47,3.52,88.12,0.65,16.28,0.19,1.46,0.13,1.23,0.04,56.12,1.00,0.41,0.0000,0.0056, 20720,0.10,0.00,98,41,9976.39,6843.90,2596.47,2.92,72.89,0.38,9.61,15.59,15.93,0.00,68.48,0.00,100.00,0.00,0.00,0.00,0.00,10.71,13.99,0.00,75.30,0.00,100.00,0.00,0.00,0.00,0.00,57.26,52.09,3.94 ,4.31 ,0.17 ,0.33 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.00,1.00,0.09,0.0000,0.0107,   680,99.81,0.19,0.00,0.00,0.00,45,4667.18,3079.58,2596.47,3.03,75.78,3.60,89.88,
2024-02-22,23:18:23.657,0.33,1.77,0.18,1.19,0.03,156.45,1.00,0.28,0.0000,0.0092, 17160,0.01,0.01,50,42,16944.38,9586.97,2599.11,3.53,88.37,0.65,16.30,0.19,1.46,0.13,1.23,0.05,56.30,1.00,0.41,0.0000,0.0056, 20840,0.11,0.01,98,40,9980.75,6843.67,2599.11,2.92,72.92,0.38,9.60,15.55,15.92,0.00,68.52,0.00,100.00,0.00,0.00,0.00,0.00,10.71,14.31,0.00,74.98,0.00,100.00,0.00,0.00,0.00,0.00,57.26,52.18,3.91 ,4.33 ,0.03 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.05,1.00,0.09,0.0000,0.0107,   640,99.83,0.17,0.00,0.00,0.00,45,4683.46,3084.19,2599.11,3.04,75.93,3.60,90.10,
2024-02-22,23:18:24.656,0.33,1.76,0.18,1.19,0.04,156.71,1.00,0.28,0.0000,0.0093, 16880,0.01,0.01,60,43,16925.58,9605.80,2596.56,3.52,88.10,0.65,16.30,0.19,1.46,0.13,1.24,0.04,56.35,1.00,0.41,0.0000,0.0056, 21040,0.10,0.00,98,39,10017.94,6868.97,2596.56,2.92,72.92,0.39,9.65,15.58,15.53,0.00,68.89,0.00,100.00,0.00,0.00,0.00,0.00,10.70,13.27,0.00,76.02,0.00,100.00,0.00,0.00,0.00,0.00,57.29,52.02,3.95 ,4.32 ,0.03 ,0.00 ,3.00,3.00,1.80,1.52,1.19,1.19,0.00,50.08,1.00,0.09,0.0000,0.0107,   640,99.83,0.17,0.00,0.00,0.00,45,4677.68,3084.75,2596.56,3.03,75.82,3.60,90.07,
